"email_base","market","asset_name","email_display_name","sfmc_reference_name","journey_name","path_name","email_slug","preview_file","preview_url","has_ampscript","source_system","preview_source","generation_method","status","match_method","sfmc_search_term","sfmc_name_pattern"
"EDM_MU_BKN_JB_SoftContent_Email6_NewHome","WWAFR","","Soft content - New Home","EDM_MU_BKN_JB_SoftContent_Email6_NewHome","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email6-newhome","WWAFR/edm-mu-bkn-jb-softcontent-email6-newhome-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-bkn-jb-softcontent-email6-newhome-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email6_NewHome","EDM_BKN_SOFTCON_6NEWHOME"
"EDM_MU_BKN_JB_SoftContent_Email7_GetReadyNow","WWAFR","","Soft content - Get Ready Now","EDM_MU_BKN_JB_SoftContent_Email7_GetReadyNow","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email7-getreadynow","WWAFR/edm-mu-bkn-jb-softcontent-email7-getreadynow-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-bkn-jb-softcontent-email7-getreadynow-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email7_GetReadyNow","EDM_BKN_SOFTCON_7GETREADYNOW"
"EDM_MU_BKN_JB_SoftContent_Email8_ThingsChange","WWAFR","","Soft content - Things Change","EDM_MU_BKN_JB_SoftContent_Email8_ThingsChange","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email8-thingschange","WWAFR/edm-mu-bkn-jb-softcontent-email8-thingschange-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-bkn-jb-softcontent-email8-thingschange-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email8_ThingsChange","EDM_BKN_SOFTCON_8.10THINGS"
"EDM_MU_BKN_JB_SoftContent_Email9_AreYouReady","WWAFR","","Soft content - Are You Ready","EDM_MU_BKN_JB_SoftContent_Email9_AreYouReady","Booking Journey","Booking path","edm-mu-bkn-jb-softcontent-email9-areyouready","WWAFR/edm-mu-bkn-jb-softcontent-email9-areyouready-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-bkn-jb-softcontent-email9-areyouready-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_BKN_JB_SoftContent_Email9_AreYouReady","EDM_BKN_SOFTCON_9.AREYOUREADY"
"EDM_MU_Expax_JB_AmbassadorPromo","WWAFR","","Returner loyalty - Ambassador promo","EDM_MU_Expax_JB_AmbassadorPromo","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-ambassadorpromo","WWAFR/edm-mu-expax-jb-ambassadorpromo-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-expax-jb-ambassadorpromo-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_AmbassadorPromo","EDM_MU_Expax_JB_AMBPromo"
"EDM_MU_Expax_JB_RaiseYourLevel","WWAFR","","Returner nurturing - raise your level","EDM_MU_Expax_JB_RaiseYourLevel","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-raiseyourlevel","WWAFR/edm-mu-expax-jb-raiseyourlevel-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-expax-jb-raiseyourlevel-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_RaiseYourLevel","EDMMARKETCODE_MU_Expax_JB_Raiseyourlevel"
"EDM_MU_Expax_JB_Referral","WWAFR","","Returner loyalty - referral promo","EDM_MU_Expax_JB_Referral","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-referral","WWAFR/edm-mu-expax-jb-referral-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-expax-jb-referral-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_Referral","EDM_MU_Expax_JB_REFERRAL_NEW"
"EDM_MU_Expax_JB_Review","WWAFR","","Returner loyalty - Google review","EDM_MU_Expax_JB_Review","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-review","WWAFR/edm-mu-expax-jb-review-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-expax-jb-review-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_Review","EDMMARKETCODE_MU_Expax_JB_Review_Trustpilot block"
"EDM_MU_Expax_JB_TavelAgainAPP","WWAFR","","Returner nurturing - cross-product APP","EDM_MU_Expax_JB_TavelAgainAPP","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-tavelagainapp","WWAFR/edm-mu-expax-jb-tavelagainapp-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-expax-jb-tavelagainapp-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_TavelAgainAPP","EDMMARKETCODE_ILS_Expax_JB_TravelagainAPP"
"EDM_MU_Expax_JB_TavelAgainILS","WWAFR","","Returner nurturing - cross-product ILS","EDM_MU_Expax_JB_TavelAgainILS","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-tavelagainils","WWAFR/edm-mu-expax-jb-tavelagainils-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-expax-jb-tavelagainils-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_TavelAgainILS","EDMMARKETCODE_APP_Expax_JB_TravelagainILSY"
"EDM_MU_Expax_JB_TavelAgainNewLanguage","WWAFR","","Returner nurturing - new language","EDM_MU_Expax_JB_TavelAgainNewLanguage","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-tavelagainnewlanguage","WWAFR/edm-mu-expax-jb-tavelagainnewlanguage-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-expax-jb-tavelagainnewlanguage-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_TavelAgainNewLanguage","EDMMARKETCODE_MU_Expax_JB_TravelagainNewLanguage"
"EDM_MU_Expax_JB_TravelAgainNewDestination","WWAFR","","Returner nurturing - next destination","EDM_MU_Expax_JB_TravelAgainNewDestination","Returner Journey","Returner journey (no active opp)","edm-mu-expax-jb-travelagainnewdestination","WWAFR/edm-mu-expax-jb-travelagainnewdestination-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-expax-jb-travelagainnewdestination-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Expax_JB_TravelAgainNewDestination","EDMMARKETCODE_MU_Expax_JB_TravelagainNewDestination"
"EDM_MU_Lead_ALL_LanguageTest_Email1B","WWAFR","","Language Test - Email 1B","EDM_MU_Lead_ALL_LanguageTest_Email1B","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-email1b","WWAFR/edm-mu-lead-all-languagetest-email1b-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-lead-all-languagetest-email1b-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_Email1B","Email_1B_Original_Autoreply_ Result_PushBrocure_Video"
"EDM_MU_Lead_ALL_LanguageTest_Email2","WWAFR","","Language Test - Email 2","EDM_MU_Lead_ALL_LanguageTest_Email2","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-email2","WWAFR/edm-mu-lead-all-languagetest-email2-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-lead-all-languagetest-email2-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_Email2","Email2_Destinations_Infomeeting"
"EDM_MU_Lead_ALL_LanguageTest_Email3","WWAFR","","Language Test - Email 3","EDM_MU_Lead_ALL_LanguageTest_Email3","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-email3","WWAFR/edm-mu-lead-all-languagetest-email3-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-lead-all-languagetest-email3-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_Email3","Email3_ContactUs_Blog"
"EDM_MU_Lead_ALL_LanguageTest_Email4","WWAFR","","Language Test - Email 4","EDM_MU_Lead_ALL_LanguageTest_Email4","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-email4","WWAFR/edm-mu-lead-all-languagetest-email4-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-lead-all-languagetest-email4-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_Email4","Email4_EFmethod_Brochure_Blog"
"EDM_MU_Lead_ALL_LanguageTest_ReminderA","WWAFR","","Language Test - Reminder","EDM_MU_Lead_ALL_LanguageTest_ReminderA","Lead Journey","Language Test path","edm-mu-lead-all-languagetest-remindera","WWAFR/edm-mu-lead-all-languagetest-remindera-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-lead-all-languagetest-remindera-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_ALL_LanguageTest_ReminderA","Email_1A_Original_Autoreply_Result_Consultation_Video"
"EDM_MU_Lead_CAM_EFSET_AR","WWAFR","","EFSET AR","EDM_MU_Lead_CAM_EFSET_AR","Autoreplies","EFSET path","efset-ar","WWAFR/efset-ar-wwafr.html","https://cc-content-static.pages.dev/WWAFR/efset-ar-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_CAM_EFSET_AR","{sfmc_email_base}_{market}"
"EDM_MU_Lead_CAM_EFSET_Email2","WWAFR","","EFSET - Email 2","EDM_MU_Lead_CAM_EFSET_Email2","Lead Journey","EFSET path","efset-email-2","WWAFR/efset-email-2-wwafr.html","https://cc-content-static.pages.dev/WWAFR/efset-email-2-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_CAM_EFSET_Email2","{sfmc_email_base}_{market}"
"EDM_MU_Lead_CAM_EFSET_Email3","WWAFR","","EFSET - Email 3","EDM_MU_Lead_CAM_EFSET_Email3","Lead Journey","EFSET path","efset-email-3","WWAFR/efset-email-3-wwafr.html","https://cc-content-static.pages.dev/WWAFR/efset-email-3-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_CAM_EFSET_Email3","{sfmc_email_base}_{market}"
"EDM_MU_Lead_CAM_EFSET_Email4","WWAFR","","EFSET - Email 4","EDM_MU_Lead_CAM_EFSET_Email4","Lead Journey","EFSET path","efset-email-4","WWAFR/efset-email-4-wwafr.html","https://cc-content-static.pages.dev/WWAFR/efset-email-4-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_CAM_EFSET_Email4","{sfmc_email_base}_{market}"
"EDM_MU_Lead_CAM_EFSET_EPIS_AR","WWAFR","","EPI Certificate AR","EDM_MU_Lead_CAM_EFSET_EPIS_AR_ALL","Autoreplies","EPIS Certificate AR (EN)","edm-mu-lead-cam-efset-epis-ar","WWAFR/edm-mu-lead-cam-efset-epis-ar-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-lead-cam-efset-epis-ar-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_Lead_CAM_EFSET_EPIS_AR","EDM_MU_Lead_CAM_EFSET_ARupdated block"
"EDM_MU_Lead_Work-Study_AR","WWAFR","","To Contact (Study and Work) - AR","EDM_MU_Lead_Work-Study_AR_ALL","Opportunity MQL Journey","""To Contact"" path (Study and Work)","to-contact-study-and-work-ar","WWAFR/to-contact-study-and-work-ar-wwafr.html","https://cc-content-static.pages.dev/WWAFR/to-contact-study-and-work-ar-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_Work-Study_AR","{sfmc_email_base}_{market}"
"EDM_MU_Lead_Work-Study_Email1","WWAFR","","To Contact (Study and Work) - Email 1","EDM_MU_Lead_Work-Study_Email1_ALL","Opportunity MQL Journey","""To Contact"" path (Study and Work)","to-contact-study-and-work-email-1","WWAFR/to-contact-study-and-work-email-1-wwafr.html","https://cc-content-static.pages.dev/WWAFR/to-contact-study-and-work-email-1-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_Work-Study_Email1","{sfmc_email_base}_{market}"
"EDM_MU_Lead_Work-Study_Email2","WWAFR","","To Contact (Study and Work) - Email 2","EDM_MU_Lead_Work-Study_Email2_ALL","Opportunity MQL Journey","""To Contact"" path (Study and Work)","to-contact-study-and-work-email-2","WWAFR/to-contact-study-and-work-email-2-wwafr.html","https://cc-content-static.pages.dev/WWAFR/to-contact-study-and-work-email-2-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Lead_Work-Study_Email2","{sfmc_email_base}_{market}"
"EDM_MU_Returners_JB_EarlyAccess_Email3","WWAFR","","Returner loyalty - benefits and promo","EDM_MU_Returners_JB_EarlyAccess_Email3_ALL","Returner Journey","Returner journey (no active opp)","returner-loyalty-benefits-and-promo","WWAFR/returner-loyalty-benefits-and-promo-wwafr.html","https://cc-content-static.pages.dev/WWAFR/returner-loyalty-benefits-and-promo-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","preview_slug","EDM_MU_Returners_JB_EarlyAccess_Email3","{sfmc_email_base}_{market}"
"EDM_MU_UnrOppJourney_BRrequest_1_WHYEF","WWAFR","","To Contact BR - Email 1 Why EF","EDM_MU_UnrOppJourney_BRrequest_1_WHYEF_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-brrequest-1-whyef","WWAFR/edm-mu-unroppjourney-brrequest-1-whyef-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-brrequest-1-whyef-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_BRrequest_1_WHYEF","EDM_MU_UnrOppJourney_BRrequest_1.WHYEF block"
"EDM_MU_UnrOppJourney_BRrequest_2_FALLINLOVE_DESTINATION","WWAFR","","To Contact BR - Email 2 Destination","EDM_MU_UnrOppJourney_BRrequest_2_FALLINLOVE_DESTINATION_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-brrequest-2-fallinlove-destination","WWAFR/edm-mu-unroppjourney-brrequest-2-fallinlove-destination-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-brrequest-2-fallinlove-destination-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_BRrequest_2_FALLINLOVE_DESTINATION","EDM_MU_UnrOppJourney_BRrequest_2.FALLINLOVE_DESTINATION block"
"EDM_MU_UnrOppJourney_BRrequest_3_BENEFITS","WWAFR","","To Contact BR - Email 3 Benefits","EDM_MU_UnrOppJourney_BRrequest_3_BENEFITS_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-brrequest-3-benefits","WWAFR/edm-mu-unroppjourney-brrequest-3-benefits-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-brrequest-3-benefits-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_BRrequest_3_BENEFITS","EDM_MU_UnrOppJourney_BRrequest_3.BENEFITS block"
"EDM_MU_UnrOppJourney_BRrequest_4_PROMO","WWAFR","","To Contact BR - Email 4 Promo","EDM_MU_UnrOppJourney_BRrequest_4_PROMO_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-brrequest-4-promo","WWAFR/edm-mu-unroppjourney-brrequest-4-promo-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-brrequest-4-promo-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_BRrequest_4_PROMO","EDM_MU_UnrOppJourney_BRrequest_4.PROMO block"
"EDM_MU_UnrOppJourney_PQrequest_1_WHYEF","WWAFR","","To Contact PQ - Email 1 Why EF","EDM_MU_UnrOppJourney_PQrequest_1_WHYEF_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-pqrequest-1-whyef","WWAFR/edm-mu-unroppjourney-pqrequest-1-whyef-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-pqrequest-1-whyef-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_PQrequest_1_WHYEF","EDM_MU_UnrOppJourney_PQrequest_1.WHYEF block"
"EDM_MU_UnrOppJourney_PQrequest_2_FALLINLOVE_DESTINATION","WWAFR","","To Contact PQ - Email 2 Destination","EDM_MU_UnrOppJourney_PQrequest_2_FALLINLOVE_DESTINATION_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-pqrequest-2-fallinlove-destination","WWAFR/edm-mu-unroppjourney-pqrequest-2-fallinlove-destination-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-pqrequest-2-fallinlove-destination-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_PQrequest_2_FALLINLOVE_DESTINATION","EDM_MU_UnrOppJourney_PQrequest_2.FALLINLOVE_DESTINATION block"
"EDM_MU_UnrOppJourney_PQrequest_3_BENEFITS","WWAFR","","To Contact PQ - Email 3 Benefits","EDM_MU_UnrOppJourney_PQrequest_3_BENEFITS_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-pqrequest-3-benefits","WWAFR/edm-mu-unroppjourney-pqrequest-3-benefits-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-pqrequest-3-benefits-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_PQrequest_3_BENEFITS","EDM_MU_UnrOppJourney_PQrequest_3.BENEFITS block"
"EDM_MU_UnrOppJourney_PQrequest_4_PROMO","WWAFR","","To Contact PQ - Email 4 Promo","EDM_MU_UnrOppJourney_PQrequest_4_PROMO_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-pqrequest-4-promo","WWAFR/edm-mu-unroppjourney-pqrequest-4-promo-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-pqrequest-4-promo-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_PQrequest_4_PROMO","EDM_MU_UnrOppJourney_PQrequest_4.PROMO block"
"EDM_MU_UnrOppJourney_Student_ExpressCall_MedHigFUPDelay","WWAFR","","To Contact - FUP delay","EDM_MU_UnrOppJourney_Student_ExpressCall_MedHigFUPDelay_ALL","Opportunity SQL Journey","Follow-up delay email","edm-mu-unroppjourney-student-expresscall-medhigfupdelay","WWAFR/edm-mu-unroppjourney-student-expresscall-medhigfupdelay-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-student-expresscall-medhigfupdelay-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_Student_ExpressCall_MedHigFUPDelay","EDM_MU_UnrOppJourney_Student_ExpressCall_MedHigFUPDelay block"
"EDM_MU_UnrOppJourney_Student_ExpressCall_ToContact_5-10","WWAFR","","To Contact - Express Call (rank 5-10)","EDM_MU_UnrOppJourney_Student_ExpressCall_ToContact_5-10_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-student-expresscall-tocontact-5-10","WWAFR/edm-mu-unroppjourney-student-expresscall-tocontact-5-10-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-student-expresscall-tocontact-5-10-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_Student_ExpressCall_ToContact_5-10","EDM_MU_UnrOppJourney_Student_ExpressCall_ToContact_5-10 block"
"EDM_MU_UnrOppJourney_Student_ExpressCall_Unreached_1-4","WWAFR","","To Contact - Express Call (rank 1-4)","EDM_MU_UnrOppJourney_Student_ExpressCall_Unreached_1-4_ALL","Opportunity MQL Journey","""To Contact"" path - Emails","edm-mu-unroppjourney-student-expresscall-unreached-1-4","WWAFR/edm-mu-unroppjourney-student-expresscall-unreached-1-4-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-mu-unroppjourney-student-expresscall-unreached-1-4-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_MU_UnrOppJourney_Student_ExpressCall_Unreached_1-4","EDM_MU_UnrOppJourney_Student_ExpressCall_Unreached_1-4 block"
"EDM_TCH_LeadOpp_Webinar_AR","WWAFR","","Teacher - Webinar AR","EDM_TCH_LeadOpp_Webinar_AR","Teacher Journey","Teacher path","edm-tch-leadopp-webinar-ar","WWAFR/edm-tch-leadopp-webinar-ar-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edm-tch-leadopp-webinar-ar-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDM_TCH_LeadOpp_Webinar_AR","EDM_TCH_LeadOpp_Webinar_AR"
"EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_15-18","WWAFR","","Cross-product - APP to ILS 15-18","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_15-18","Lead Journey","Cross-product path","edmall-app-opp-jb-crosspro-ils-offer-15-18","WWAFR/edmall-app-opp-jb-crosspro-ils-offer-15-18-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edmall-app-opp-jb-crosspro-ils-offer-15-18-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_15-18","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_15-18"
"EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_19-24","WWAFR","","Cross-product - APP to ILS 19-24","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_19-24","Lead Journey","Cross-product path","edmall-app-opp-jb-crosspro-ils-offer-19-24","WWAFR/edmall-app-opp-jb-crosspro-ils-offer-19-24-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edmall-app-opp-jb-crosspro-ils-offer-19-24-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_19-24","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_19-24"
"EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_25+","WWAFR","","Cross-product - APP to ILS 25+","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_25+","Lead Journey","Cross-product path","edmall-app-opp-jb-crosspro-ils-offer-25","WWAFR/edmall-app-opp-jb-crosspro-ils-offer-25-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edmall-app-opp-jb-crosspro-ils-offer-25-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_25+","EDMALL_APP_Opp_JB_CROSSPRO_ILS-Offer_25+"
"EDMALL_APP_Opp_JB_CROSSPRO_ILSY-Offer_15-18","WWAFR","","Cross-product - APP to ILSY 15-18","EDMALL_APP_Opp_JB_CROSSPRO_ILSY-Offer_15-18","Lead Journey","Cross-product path","edmall-app-opp-jb-crosspro-ilsy-offer-15-18","WWAFR/edmall-app-opp-jb-crosspro-ilsy-offer-15-18-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edmall-app-opp-jb-crosspro-ilsy-offer-15-18-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_APP_Opp_JB_CROSSPRO_ILSY-Offer_15-18","EDMALL_APP_Opp_JB_CROSSPRO_ILSY-Offer_15-18"
"EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_19-24","WWAFR","","Cross-product - ILS to APP 19-24","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_19-24","Lead Journey","Cross-product path","edmall-ils-opp-jb-crosspro-app-offer-19-24","WWAFR/edmall-ils-opp-jb-crosspro-app-offer-19-24-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edmall-ils-opp-jb-crosspro-app-offer-19-24-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_19-24","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_19-24"
"EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_25+","WWAFR","","Cross-product - ILS to APP 25+","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_25+","Lead Journey","Cross-product path","edmall-ils-opp-jb-crosspro-app-offer-25","WWAFR/edmall-ils-opp-jb-crosspro-app-offer-25-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edmall-ils-opp-jb-crosspro-app-offer-25-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_25+","EDMALL_ILS_Opp_JB_CROSSPRO_APP-Offer_25+"
"EDMALL_ILSILSY_Opp_JB_CROSSPRO_APP-Offer_15-18","WWAFR","","Cross-product - ILS/ILSY to APP 15-18","EDMALL_ILSILSY_Opp_JB_CROSSPRO_APP-Offer_15-18","Lead Journey","Cross-product path","edmall-ilsilsy-opp-jb-crosspro-app-offer-15-18","WWAFR/edmall-ilsilsy-opp-jb-crosspro-app-offer-15-18-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edmall-ilsilsy-opp-jb-crosspro-app-offer-15-18-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_ILSILSY_Opp_JB_CROSSPRO_APP-Offer_15-18","EDMALL_ILSILSY_Opp_JB_CROSSPRO_APP-Offer_15-18"
"EDMALL_MU_Opp_JBTRN_RESAutoreplyEFcom","WWAFR","","Reservation AR - EF.com","EDMALL_MU_Opp_JBTRN_RESAutoreplyEFcom","Autoreplies","Reservation: Paid and unpaid autoreply","edmall-mu-opp-jbtrn-resautoreplyefcom","WWAFR/edmall-mu-opp-jbtrn-resautoreplyefcom-wwafr.html","https://cc-content-static.pages.dev/WWAFR/edmall-mu-opp-jbtrn-resautoreplyefcom-wwafr.html","true","SFMC","GitHub static preview","github_folder_scan","ready","sfmc_email_base_slug","EDMALL_MU_Opp_JBTRN_RESAutoreplyEFcom","EDMXXX_MU_Opp_JBTRN_RESAR (EF.com)"
